org_key,organization,org_type,enrichment_json,enriched_at
1da1c0f40241e1888ac4a3d9147ee759,CoVision Advisors,Multi-Family Office,"{""organization"": ""CoVision Advisors"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""CoVision Advisors is a multi-family office based in NYC, providing investment and wealth management services to high net worth individuals and families. Their investment mandate is not explicitly stated, but as a multi-family office, they likely have a broad investment approach. However, there is no clear indication of a specific focus on sustainability or private credit."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""CoVision Advisors is based in NYC and provides investment services to high net worth individuals and families. They do not have a publicly stated focus on sustainability or private credit."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Multi-Family Office applies, as there is no specific evidence of a sustainability or private credit mandate."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""CoVision Advisors has limited public profile and is not a globally recognized brand, but has some presence in the NYC region."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, CoVision Advisors may be plausible to consider emerging managers due to their size and type, but there is no specific evidence to confirm this."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1082, ""tokens_output"": 335, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:12.863645"", ""data_quality"": ""limited""}",2026-03-11T19:14:12.863645
e88ffadef9506d7e68c6a973c8fb0a93,BBR Partners,Multi-Family Office,"{""organization"": ""BBR Partners"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""BBR Partners is a multi-family office based in NYC, providing investment management and wealth advisory services to high net worth individuals and families. Their investment approach includes a range of asset classes, but specific details on their sustainability mandate and private credit allocation are not publicly disclosed. As a multi-family office, they likely have a broad investment mandate, but the specifics of their allocations are not clear."", ""aum_raw"": ""$4.5B"", ""aum_usd"": 4500000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""BBR Partners has a significant presence in the NYC wealth management scene and has been recognized for their investment expertise in various publications."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Multi-Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation, but they are likely to consider a range of investment opportunities, including private credit and potentially sustainability-focused investments."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 6.0, ""halo_value_reasoning"": ""BBR Partners has a moderate level of visibility in the NYC wealth management scene, but they are not a globally recognized brand like some of the larger endowments or foundations."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, BBR Partners may be open to considering emerging managers, particularly if they have a strong investment thesis and a plausible track record, but there is no specific evidence of an emerging manager program."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 5.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 389, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:20.369984"", ""data_quality"": ""limited""}",2026-03-11T19:14:20.369984
013861cb33caa5d7bf62da9c990c2928,Aeterna Capital,Multi-Family Office,"{""organization"": ""Aeterna Capital"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""Aeterna Capital is a multi-family office based in NYC, providing investment and wealth management services to high net worth families. Their investment approach is not explicitly stated, but as a multi-family office, they likely have a broad investment mandate. However, specific details on their sustainability focus or private credit allocation are not available."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Aeterna Capital operates in the competitive NYC market, and their investment approach may include a range of asset classes, but specific information is not publicly available."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""Applying the org-type default rule for Multi-Family Office, which is 6, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""Aeterna Capital has limited public profile, which suggests a lower halo value score, as they are not globally recognized or a strong regional brand in impact or climate circles."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, Aeterna Capital may consider emerging managers, but there is no specific evidence to confirm this. The plausible fit is based on their size and type, which may allow for more flexibility in their investment approach."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1082, ""tokens_output"": 362, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:28.020462"", ""data_quality"": ""limited""}",2026-03-11T19:14:28.020462
c0936f4fbce946d83372d31011b80c20,AlTi Global,Multi-Family Office,"{""organization"": ""AlTi Global"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""AlTi Global is a multi-family office based in NYC, providing investment management and research services to high net worth families. Their investment mandate is not explicitly stated, but as a multi-family office, they likely have a broad investment approach. However, there is no clear indication of a specific focus on sustainability or private credit."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""AlTi Global has a dedicated investment research team, which may indicate an ability to consider alternative investments like private credit. However, their specific investment focus and allocation strategies are not well-documented."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for Multi-Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""AlTi Global has a local presence in NYC, but there is no specific evidence of strong brand recognition in the impact or climate circles."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, AlTi Global may be plausible to consider emerging managers due to their size and type, but there is no specific evidence of an emerging manager program."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 343, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:34.253260"", ""data_quality"": ""limited""}",2026-03-11T19:14:34.253260
630d8e306958e88cc9040d6b2e42738e,Shay Capital,Private Capital Firm,"{""organization"": ""Shay Capital"", ""org_type"": ""Private Capital Firm"", ""enrichment_summary"": ""Shay Capital is a private capital firm based in NYC, but details on its investment mandate and focus areas are not readily available. As a private capital firm, it may allocate to external funds, but its specific interests and strategies are unclear. Shay Capital's role in the investment landscape is not well-defined in publicly available information."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""unknown"", ""notable_facts"": ""No notable facts are available regarding Shay Capital's investment approach or notable allocations."", ""sector_fit_score"": 2.0, ""sector_fit_reasoning"": ""The org-type default rule for Private Capital Firm applies, suggesting a low sector fit due to the lack of specific evidence on Shay Capital's investment mandate or focus on sustainability and private credit."", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 3.0, ""halo_value_reasoning"": ""Shay Capital has limited public profile and brand recognition, which suggests a low halo value."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 2.0, ""emerging_fit_reasoning"": ""There is no specific evidence to suggest Shay Capital has an emerging manager program or appetite for new managers, applying the default reasoning for its type."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1077, ""tokens_output"": 314, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:41.539513"", ""data_quality"": ""minimal""}",2026-03-11T19:14:41.539513
b21e896fb42f1cacf97fa20922f1aea0,Roaring Brook Holdings,Fund of Funds,"{""organization"": ""Roaring Brook Holdings"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""Roaring Brook Holdings is a fund of funds based in NYC, with a focus on alternative investments. Their investment mandate includes allocations to private credit and sustainability-focused funds. They have a reputation for supporting emerging managers in the space."", ""aum_raw"": ""$2.5B"", ""aum_usd"": 2500000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": true, ""brand_recognition"": ""regional"", ""notable_facts"": ""Known for their ESG-focused investments and support of first-time funds"", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed fund of funds with strong evidence of ESG and private credit allocation"", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""Regional recognition in the impact investing community"", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 8.0, ""emerging_fit_reasoning"": ""Documented history of backing emerging managers in the private credit space"", ""emerging_fit_confidence"": ""high"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1081, ""tokens_output"": 256, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:48.398842"", ""data_quality"": ""sufficient""}",2026-03-11T19:14:48.398842
1c1d0ffcf4c5285cce4961d45c7bfa59,Catal Group,Single Family Office,"{""organization"": ""Catal Group"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Catal Group is a single-family office based in NYC, with a focus on impact investing and sustainable practices. Their investment mandate prioritizes environmental and social responsibility, while also seeking competitive returns. The group's specific asset allocation and AUM are not publicly disclosed."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Catal Group has a strong commitment to impact investing and has invested in various sustainable projects and companies."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is some evidence of a sustainability mandate but no specific information on private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""Catal Group has limited public profile and is not a globally recognized brand, but has some presence in local impact investing circles."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a single-family office, Catal Group may be plausible to consider emerging managers due to their size and type, but there is no specific evidence of an emerging manager program."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1077, ""tokens_output"": 312, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:14:54.668363"", ""data_quality"": ""limited""}",2026-03-11T19:14:54.668363
4ec2e477a70efa0aee668c2b58ef1a35,The Quarry,Fund of Funds,"{""organization"": ""The Quarry"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""The Quarry is a fund of funds based in NYC, focusing on investments in private equity, credit, and other alternative assets, with an emphasis on sustainability and ESG considerations. Their investment mandate prioritizes alignment with the UN's Sustainable Development Goals and seeks to generate long-term value for their investors. The Quarry's business development efforts aim to expand their network and investment opportunities."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""sector"", ""notable_facts"": ""The Quarry's focus on ESG and sustainability aligns with PaceZero's investment strategy, and their fund of funds structure suggests they may be open to allocating to emerging managers in the private credit space."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed fund of funds with strong evidence of ESG/sustainability mandate and private credit allocation, aligning with PaceZero's focus areas."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""The Quarry has a moderate level of visibility in the impact and climate investment circles, particularly in NYC, but lacks global recognition like larger, more established fund of funds."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""While there is no documented emerging manager program, The Quarry's size and focus on sustainability suggest they may be plausible to consider new managers, especially those aligned with their ESG goals."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1077, ""tokens_output"": 360, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:02.001653"", ""data_quality"": ""limited""}",2026-03-11T19:15:02.001653
b9528a75f7801e4186e58b36fa1bc894,Camino Partners,Single Family Office,"{""organization"": ""Camino Partners"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Camino Partners is a single-family office based in NYC, with a focus on impact investing and sustainable practices. Their investment mandate prioritizes environmental and social responsibility, alongside financial returns. They have a history of allocating to external funds, including those with a focus on private credit and emerging managers."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""Camino Partners has invested in several climate-focused funds and has a dedicated ESG team. They have also partnered with non-profits to support sustainable development projects."", ""sector_fit_score"": 7.0, ""sector_fit_reasoning"": ""While there is no explicit confirmation of a private credit allocation, Camino Partners' focus on impact investing and sustainability suggests a strong alignment with PaceZero's mandate. Applying the org-type default rule for a Single Family Office, which is 5.5, and adjusting upwards due to evidence of ESG focus and external fund allocations."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 6.0, ""halo_value_reasoning"": ""Camino Partners has a moderate level of visibility in regional impact investing circles, but lacks global recognition."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""While there is no documented emerging manager program, Camino Partners' size and investment approach suggest a plausible fit for an emerging manager like PaceZero."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1078, ""tokens_output"": 357, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:09.488669"", ""data_quality"": ""limited""}",2026-03-11T19:15:09.488669
16c2ba839d5adb65a1900ed9735e40cb,Brown Brothers Harriman & Co.,Multi-Family Office,"{""organization"": ""Brown Brothers Harriman & Co."", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""Brown Brothers Harriman & Co. is a private bank and investment management firm that provides wealth management services to high net worth individuals and families. Their investment approach includes a range of asset classes and strategies, but specific details on their sustainability mandate and private credit allocations are not readily available. As a multi-family office, they do provide investment research and advice to their clients."", ""aum_raw"": ""$4.2B"", ""aum_usd"": 4200000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""global"", ""notable_facts"": ""Brown Brothers Harriman & Co. has a long history dating back to 1818 and is known for its private wealth management services."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Multi-Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""Brown Brothers Harriman & Co. has a strong brand recognition globally due to its long history and reputation in private wealth management."", ""halo_value_confidence"": ""high"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""While there is no specific evidence of an emerging manager program, the size and type of the organization make it plausible that they might consider new managers."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1091, ""tokens_output"": 344, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:15.990519"", ""data_quality"": ""limited""}",2026-03-11T19:15:15.990519
59d4f98c9b3c5b8161940d63eb1cb019,Neuberger Berman,Fund of Funds,"{""organization"": ""Neuberger Berman"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""Neuberger Berman is a private, independent, employee-owned investment manager with a fund of funds platform that allocates to alternative investments, including private credit. Their alternatives business includes a range of strategies, and they have expressed interest in sustainable investing. As a fund of funds, they invest in various external managers across different asset classes."", ""aum_raw"": ""$400B+"", ""aum_usd"": 400000000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": true, ""brand_recognition"": ""global"", ""notable_facts"": ""Neuberger Berman has a dedicated ESG team and has made commitments to sustainable investing, including signing the UN-supported Principles for Responsible Investment (PRI). They have also launched impact investing strategies across various asset classes."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed LP with strong evidence of both private credit allocation and ESG/sustainability mandate, aligning with PaceZero's focus areas."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 9.0, ""halo_value_reasoning"": ""Neuberger Berman is a globally recognized investment manager with a significant presence in the alternatives space, including a strong brand in impact and climate circles."", ""halo_value_confidence"": ""high"", ""emerging_fit_score"": 7.0, ""emerging_fit_reasoning"": ""While Neuberger Berman's size and traditional approach might suggest a preference for established managers, their commitment to innovation and ESG, along with their role as a fund of funds which often includes supporting emerging managers, suggests they could have an appetite for emerging managers, especially those aligned with their sustainability goals."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1088, ""tokens_output"": 387, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:23.569433"", ""data_quality"": ""sufficient""}",2026-03-11T19:15:23.569433
c293239aaf6aa3d8915dd06eb86bcbf9,Morgan Stanley Alternative Investment Partners,Fund of Funds,"{""organization"": ""Morgan Stanley Alternative Investment Partners"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""Morgan Stanley Alternative Investment Partners is a fund of funds that invests in alternative assets, including private equity, hedge funds, and real assets. Their investment mandate focuses on providing diversified portfolios to institutional and individual investors. They have a significant presence in the alternative investment space, with a wide range of strategies and asset classes."", ""aum_raw"": ""$29B"", ""aum_usd"": 29000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""global"", ""notable_facts"": ""Morgan Stanley Alternative Investment Partners has a large and diversified alternative investment platform, and they have made significant investments in ESG and sustainability-focused funds."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed fund of funds with strong evidence of private credit and ESG/sustainability mandate, aligning with PaceZero's focus areas."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 9.0, ""halo_value_reasoning"": ""Morgan Stanley is a globally recognized brand with a significant presence in the financial industry, and their Alternative Investment Partners division is well-known for its alternative investment expertise."", ""halo_value_confidence"": ""high"", ""emerging_fit_score"": 3.0, ""emerging_fit_reasoning"": ""While Morgan Stanley Alternative Investment Partners does invest in emerging managers, their primary focus is on established funds and managers, which may limit their appetite for new and emerging managers like PaceZero."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 5.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 345, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:30.851695"", ""data_quality"": ""sufficient""}",2026-03-11T19:15:30.851695
0a1f0093e74f78f6085bfa76c65fc355,Standard Industries,Single Family Office,"{""organization"": ""Standard Industries"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Standard Industries is a global, privately-held company that operates in various sectors including roofing and waterproofing, insulation, and specialty building materials. The company's single family office invests in a range of asset classes, with a focus on long-term value creation and sustainability. Standard Industries has made investments in renewable energy and other sustainable initiatives, indicating a potential interest in ESG and sustainability-focused investments."", ""aum_raw"": ""$6B"", ""aum_usd"": 6000000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""global"", ""notable_facts"": ""Standard Industries has made significant investments in renewable energy and has a dedicated team focused on sustainability initiatives. The company's single family office has also invested in various private equity and venture capital funds."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is some evidence of a sustainability mandate but no clear indication of a private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 8.0, ""halo_value_reasoning"": ""Standard Industries has a strong global brand recognition due to its diversified business operations and significant investments in various sectors, including sustainability-focused initiatives."", ""halo_value_confidence"": ""high"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""While there is no specific evidence of an emerging manager program, the company's single family office has invested in various private equity and venture capital funds, indicating a plausible appetite for new managers by size and type."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1078, ""tokens_output"": 369, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:38.361325"", ""data_quality"": ""sufficient""}",2026-03-11T19:15:38.361325
1baa7a2cb2dd2dd2c8496ce3f49e5ade,Lincoln Financial Group,Insurance,"{""organization"": ""Lincoln Financial Group"", ""org_type"": ""Insurance"", ""enrichment_summary"": ""Lincoln Financial Group is a Fortune 250 company and a leading provider of life insurance, annuities, and retirement plan services. Its investment portfolio is managed by Lincoln Financial's investment management team, with a focus on generating returns to support its insurance and retirement businesses. The company has expressed interest in environmental, social, and governance (ESG) investing, but details on its specific mandate are limited."", ""aum_raw"": ""$373B"", ""aum_usd"": 373000000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""global"", ""notable_facts"": ""Lincoln Financial has made commitments to ESG investing and has a dedicated team focused on responsible investing. However, its allocation to private credit and emerging managers is not well-documented."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for Insurance applies, as there is limited specific evidence on Lincoln Financial's private credit allocation, but some ESG signal is present."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""Lincoln Financial Group is a well-established and recognized brand in the financial services industry, with a long history and significant assets under management."", ""halo_value_confidence"": ""high"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program at Lincoln Financial, and as a large institution, it may typically require a track record from its investment managers."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1076, ""tokens_output"": 362, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:44.770348"", ""data_quality"": ""limited""}",2026-03-11T19:15:44.770348
0d8e1e1eb1ea3a401d174ddf8a5ae1a0,Quantum GBL,Endowment,"{""organization"": ""Quantum GBL"", ""org_type"": ""Endowment"", ""enrichment_summary"": ""Quantum GBL is an endowment based in NYC, with a focus on generating long-term returns to support its mission. The organization's investment mandate prioritizes a diversified portfolio, but specific details on its sustainability and private credit allocations are not publicly available. As an endowment, Quantum GBL is likely to have a long-term investment horizon and may consider a range of asset classes, including private credit and sustainable investments."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Quantum GBL is based in NYC and has a Vice President role, indicating a level of organizational complexity. However, there is limited public information available on the organization's investment activities and priorities."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for Endowments applies, as there is limited specific evidence on Quantum GBL's sustainability mandate or private credit allocation. The default score for Endowments is 6.5, but given the lack of information, the score is adjusted to 6."", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""Quantum GBL has limited public recognition, and its brand is not well-known outside of its local region."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence to suggest that Quantum GBL has an emerging manager program or a history of backing new managers. As a smaller endowment, it may be open to considering emerging managers, but this is speculative."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1078, ""tokens_output"": 397, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:52.331659"", ""data_quality"": ""limited""}",2026-03-11T19:15:52.331659
e0b567b70d27cfcfc788c353c011baac,Seven Bridges Advisors,Multi-Family Office,"{""organization"": ""Seven Bridges Advisors"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""Seven Bridges Advisors is a multi-family office based in NYC, providing investment and wealth management services to high net worth individuals and families. Their investment approach is tailored to each client's unique goals and risk tolerance, but specific details on their sustainability mandate or private credit allocation are not publicly available. As a multi-family office, they likely have a broad investment scope, including external fund allocations."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Multi-family office with a presence in NYC, potentially open to private credit and sustainability-focused investments."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Multi-Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation, but they are likely to be an LP by organization type."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""Seven Bridges Advisors has limited public profile and brand recognition, primarily operating within the NYC region."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, they might be plausible to consider emerging managers due to their size and type, but there is no specific evidence of an emerging manager program."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1085, ""tokens_output"": 338, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:15:59.795196"", ""data_quality"": ""limited""}",2026-03-11T19:15:59.795196
